politician,date,answer,pct_estimate,lo,hi
Kamala Harris,2022-02-15,Approve,38.636066,,
Kamala Harris,2022-02-15,Disapprove,50.384369,,
Kamala Harris,2022-02-14,Approve,38.636066,,
Kamala Harris,2022-02-14,Disapprove,50.384369,,
Kamala Harris,2022-02-13,Approve,38.636066,,
Kamala Harris,2022-02-13,Disapprove,50.384369,,
Kamala Harris,2022-02-12,Approve,38.636066,,
Kamala Harris,2022-02-12,Disapprove,50.384369,,
Kamala Harris,2022-02-11,Approve,41.963219,,
Kamala Harris,2022-02-11,Disapprove,50.899452,,
Kamala Harris,2022-02-10,Approve,41.963219,,
Kamala Harris,2022-02-10,Disapprove,50.899452,,
Kamala Harris,2022-02-09,Approve,41.963219,,
Kamala Harris,2022-02-09,Disapprove,50.899452,,
Kamala Harris,2022-02-08,Approve,41.963219,,
Kamala Harris,2022-02-08,Disapprove,50.899452,,
Kamala Harris,2022-02-07,Approve,41.963219,,
Kamala Harris,2022-02-07,Disapprove,50.899452,,
Kamala Harris,2022-02-06,Approve,41.963219,,
Kamala Harris,2022-02-06,Disapprove,50.899452,,
Kamala Harris,2022-02-05,Approve,41.963219,,
Kamala Harris,2022-02-05,Disapprove,50.899452,,
Kamala Harris,2022-02-04,Approve,41.963219,,
Kamala Harris,2022-02-04,Disapprove,50.899452,,
Kamala Harris,2022-02-03,Approve,41.963219,,
Kamala Harris,2022-02-03,Disapprove,50.899452,,
Kamala Harris,2022-02-02,Approve,41.963219,,
Kamala Harris,2022-02-02,Disapprove,50.899452,,
Kamala Harris,2022-02-01,Approve,41.963219,,
Kamala Harris,2022-02-01,Disapprove,50.899452,,
Kamala Harris,2022-01-31,Approve,41.963219,,
Kamala Harris,2022-01-31,Disapprove,50.899452,,
Kamala Harris,2022-01-30,Approve,41.963219,,
Kamala Harris,2022-01-30,Disapprove,50.899452,,
Kamala Harris,2022-01-29,Approve,41.96321799996679,,
Kamala Harris,2022-01-29,Disapprove,50.89945488876322,,
Kamala Harris,2022-01-28,Approve,42.59124960518286,,
Kamala Harris,2022-01-28,Disapprove,50.42445235306527,,
Kamala Harris,2022-01-27,Approve,43.6014806240376,,
Kamala Harris,2022-01-27,Disapprove,53.68322026714757,,
Kamala Harris,2022-01-26,Approve,43.6014806240376,,
Kamala Harris,2022-01-26,Disapprove,53.68322026714757,,
Kamala Harris,2022-01-25,Approve,43.6014806240376,,
Kamala Harris,2022-01-25,Disapprove,53.68322026714757,,
Kamala Harris,2022-01-24,Approve,43.6014806240376,,
Kamala Harris,2022-01-24,Disapprove,53.68322026714757,,
Kamala Harris,2022-01-23,Approve,43.6014806240376,,
Kamala Harris,2022-01-23,Disapprove,53.68322026714757,,
Kamala Harris,2022-01-22,Approve,44.57002154868163,,
Kamala Harris,2022-01-22,Disapprove,54.7167601814491,,
Kamala Harris,2022-01-21,Approve,44.57002154868163,,
Kamala Harris,2022-01-21,Disapprove,54.7167601814491,,
Kamala Harris,2022-01-20,Approve,44.57002154868163,,
Kamala Harris,2022-01-20,Disapprove,54.7167601814491,,
Kamala Harris,2022-01-19,Approve,35.79424295392466,,
Kamala Harris,2022-01-19,Disapprove,47.15776374452394,,
Kamala Harris,2022-01-18,Approve,35.79424295392466,,
Kamala Harris,2022-01-18,Disapprove,47.15776374452394,,
Kamala Harris,2022-01-17,Approve,35.79424295392466,,
Kamala Harris,2022-01-17,Disapprove,47.15776374452394,,
Kamala Harris,2022-01-16,Approve,35.79424295392466,,
Kamala Harris,2022-01-16,Disapprove,47.15776374452394,,
Kamala Harris,2022-01-15,Approve,35.79424295392466,,
Kamala Harris,2022-01-15,Disapprove,47.15776374452394,,
Kamala Harris,2022-01-14,Approve,35.79424295392466,,
Kamala Harris,2022-01-14,Disapprove,47.15776374452394,,
Kamala Harris,2022-01-13,Approve,35.79424295392466,,
Kamala Harris,2022-01-13,Disapprove,47.15776374452394,,
Kamala Harris,2022-01-12,Approve,34.3762787185479,,
Kamala Harris,2022-01-12,Disapprove,47.38771962466328,,
Kamala Harris,2022-01-11,Approve,34.3762787185479,,
Kamala Harris,2022-01-11,Disapprove,47.38771962466328,,
Kamala Harris,2022-01-10,Approve,34.39242596367991,,
Kamala Harris,2022-01-10,Disapprove,47.00242283609908,,
Kamala Harris,2022-01-09,Approve,34.39242596367991,,
Kamala Harris,2022-01-09,Disapprove,47.00242283609908,,
Kamala Harris,2022-01-08,Approve,34.39242596367991,,
Kamala Harris,2022-01-08,Disapprove,47.00242283609906,,
Kamala Harris,2022-01-07,Approve,34.39242596367991,,
Kamala Harris,2022-01-07,Disapprove,47.00242283609908,,
Kamala Harris,2022-01-06,Approve,40.00257779860355,,
Kamala Harris,2022-01-06,Disapprove,47.4888445408426,,
Kamala Harris,2022-01-05,Approve,40.00257779860355,,
Kamala Harris,2022-01-05,Disapprove,47.4888445408426,,
Kamala Harris,2022-01-04,Approve,40.00257779860355,,
Kamala Harris,2022-01-04,Disapprove,47.48884454084261,,
Kamala Harris,2022-01-03,Approve,40.00257779860355,,
Kamala Harris,2022-01-03,Disapprove,47.48884454084261,,
Kamala Harris,2022-01-02,Approve,40.00257779860355,,
Kamala Harris,2022-01-02,Disapprove,47.48884454084261,,
Kamala Harris,2022-01-01,Approve,40.00257779860355,,
Kamala Harris,2022-01-01,Disapprove,47.4888445408426,,
Kamala Harris,2021-12-31,Approve,40.00257779860355,,
Kamala Harris,2021-12-31,Disapprove,47.4888445408426,,
Kamala Harris,2021-12-30,Approve,40.00257779860355,,
Kamala Harris,2021-12-30,Disapprove,47.4888445408426,,
Kamala Harris,2021-12-29,Approve,40.00257779860355,,
Kamala Harris,2021-12-29,Disapprove,47.4888445408426,,
Kamala Harris,2021-12-28,Approve,40.00257779860355,,
Kamala Harris,2021-12-28,Disapprove,47.4888445408426,,
Kamala Harris,2021-12-27,Approve,40.00257779860355,,
Kamala Harris,2021-12-27,Disapprove,47.4888445408426,,
Kamala Harris,2021-12-26,Approve,39.42784271587775,,
Kamala Harris,2021-12-26,Disapprove,47.01271997046002,,
Kamala Harris,2021-12-25,Approve,39.42784271587775,,
Kamala Harris,2021-12-25,Disapprove,47.01271997046002,,
Kamala Harris,2021-12-24,Approve,39.42784271587775,,
Kamala Harris,2021-12-24,Disapprove,47.01271997046002,,
Kamala Harris,2021-12-23,Approve,39.42784271587775,,
Kamala Harris,2021-12-23,Disapprove,47.01271997046002,,
Kamala Harris,2021-12-22,Approve,39.42784271587775,,
Kamala Harris,2021-12-22,Disapprove,47.01271997046002,,
Kamala Harris,2021-12-21,Approve,41.32569124005641,,
Kamala Harris,2021-12-21,Disapprove,50.41550376263223,,
Kamala Harris,2021-12-20,Approve,41.32569124005641,,
Kamala Harris,2021-12-20,Disapprove,50.41550376263221,,
Kamala Harris,2021-12-19,Approve,41.32569124005641,,
Kamala Harris,2021-12-19,Disapprove,50.41550376263223,,
Kamala Harris,2021-12-18,Approve,41.32569124005641,,
Kamala Harris,2021-12-18,Disapprove,50.41550376263221,,
Kamala Harris,2021-12-17,Approve,41.32569124005641,,
Kamala Harris,2021-12-17,Disapprove,50.41550376263223,,
Kamala Harris,2021-12-16,Approve,41.32569124005641,,
Kamala Harris,2021-12-16,Disapprove,50.41550376263223,,
Kamala Harris,2021-12-15,Approve,41.32569124005641,,
Kamala Harris,2021-12-15,Disapprove,50.41550376263221,,
Kamala Harris,2021-12-14,Approve,41.32569124005641,,
Kamala Harris,2021-12-14,Disapprove,50.41550376263223,,
Kamala Harris,2021-12-13,Approve,38.18294514012224,,
Kamala Harris,2021-12-13,Disapprove,49.29867407398378,,
Kamala Harris,2021-12-12,Approve,38.18294514012224,,
Kamala Harris,2021-12-12,Disapprove,49.29867407398379,,
Kamala Harris,2021-12-11,Approve,38.18294514012224,,
Kamala Harris,2021-12-11,Disapprove,49.29867407398379,,
Kamala Harris,2021-12-10,Approve,38.18294514012224,,
Kamala Harris,2021-12-10,Disapprove,49.29867407398378,,
Kamala Harris,2021-12-09,Approve,38.18294514012224,,
Kamala Harris,2021-12-09,Disapprove,49.29867407398379,,
Kamala Harris,2021-12-08,Approve,40.61380636809123,,
Kamala Harris,2021-12-08,Disapprove,52.81505363682053,,
Kamala Harris,2021-12-07,Approve,40.61380636809123,,
Kamala Harris,2021-12-07,Disapprove,52.81505363682053,,
Kamala Harris,2021-12-06,Approve,41.0939501319752,,
Kamala Harris,2021-12-06,Disapprove,49.87514139636907,,
Kamala Harris,2021-12-05,Approve,41.0939501319752,,
Kamala Harris,2021-12-05,Disapprove,49.87514139636907,,
Kamala Harris,2021-12-04,Approve,41.0939501319752,,
Kamala Harris,2021-12-04,Disapprove,49.87514139636907,,
Kamala Harris,2021-12-03,Approve,41.0939501319752,,
Kamala Harris,2021-12-03,Disapprove,49.87514139636907,,
Kamala Harris,2021-12-02,Approve,41.0939501319752,,
Kamala Harris,2021-12-02,Disapprove,49.87514139636907,,
Kamala Harris,2021-12-01,Approve,41.0939501319752,,
Kamala Harris,2021-12-01,Disapprove,49.87514139636907,,
Kamala Harris,2021-11-30,Approve,41.0939501319752,,
Kamala Harris,2021-11-30,Disapprove,49.87514139636907,,
Kamala Harris,2021-11-29,Approve,41.0939501319752,,
Kamala Harris,2021-11-29,Disapprove,49.87514139636907,,
Kamala Harris,2021-11-28,Approve,40.46001326122322,,
Kamala Harris,2021-11-28,Disapprove,51.86011117644241,,
Kamala Harris,2021-11-27,Approve,40.46001326122322,,
Kamala Harris,2021-11-27,Disapprove,51.86011117644241,,
Kamala Harris,2021-11-26,Approve,40.46001326122322,,
Kamala Harris,2021-11-26,Disapprove,51.86011117644241,,
Kamala Harris,2021-11-25,Approve,40.46001326122322,,
Kamala Harris,2021-11-25,Disapprove,51.86011117644241,,
Kamala Harris,2021-11-24,Approve,40.46001326122322,,
Kamala Harris,2021-11-24,Disapprove,51.86011117644241,,
Kamala Harris,2021-11-23,Approve,40.46001326122322,,
Kamala Harris,2021-11-23,Disapprove,51.86011117644241,,
Kamala Harris,2021-11-22,Approve,37.86636333685959,,
Kamala Harris,2021-11-22,Disapprove,50.15385027075331,,
Kamala Harris,2021-11-21,Approve,37.86636333685959,,
Kamala Harris,2021-11-21,Disapprove,50.15385027075331,,
Kamala Harris,2021-11-20,Approve,37.86636333685959,,
Kamala Harris,2021-11-20,Disapprove,50.15385027075331,,
Kamala Harris,2021-11-19,Approve,37.86636333685959,,
Kamala Harris,2021-11-19,Disapprove,50.15385027075331,,
Kamala Harris,2021-11-18,Approve,37.86636333685959,,
Kamala Harris,2021-11-18,Disapprove,50.15385027075331,,
Kamala Harris,2021-11-17,Approve,36.8894849328114,,
Kamala Harris,2021-11-17,Disapprove,51.98924058796907,,
Kamala Harris,2021-11-16,Approve,36.8894849328114,,
Kamala Harris,2021-11-16,Disapprove,51.98924058796906,,
Kamala Harris,2021-11-15,Approve,36.8894849328114,,
Kamala Harris,2021-11-15,Disapprove,51.98924058796908,,
Kamala Harris,2021-11-14,Approve,36.8894849328114,,
Kamala Harris,2021-11-14,Disapprove,51.98924058796906,,
Kamala Harris,2021-11-13,Approve,36.8894849328114,,
Kamala Harris,2021-11-13,Disapprove,51.98924058796907,,
Kamala Harris,2021-11-12,Approve,36.8894849328114,,
Kamala Harris,2021-11-12,Disapprove,51.98924058796906,,
Kamala Harris,2021-11-11,Approve,36.8894849328114,,
Kamala Harris,2021-11-11,Disapprove,51.98924058796906,,
Kamala Harris,2021-11-10,Approve,36.8894849328114,,
Kamala Harris,2021-11-10,Disapprove,51.98924058796906,,
Kamala Harris,2021-11-09,Approve,36.8894849328114,,
Kamala Harris,2021-11-09,Disapprove,51.98924058796906,,
Kamala Harris,2021-11-08,Approve,28.91756013849854,,
Kamala Harris,2021-11-08,Disapprove,50.19710016396264,,
Kamala Harris,2021-11-07,Approve,29.09377840323107,,
Kamala Harris,2021-11-07,Disapprove,50.02088189923012,,
Kamala Harris,2021-11-06,Approve,39.32240978842473,,
Kamala Harris,2021-11-06,Disapprove,46.4196002927562,,
Kamala Harris,2021-11-05,Approve,39.32240978842473,,
Kamala Harris,2021-11-05,Disapprove,46.4196002927562,,
Kamala Harris,2021-11-04,Approve,39.77013444004623,,
Kamala Harris,2021-11-04,Disapprove,46.83589465598514,,
Kamala Harris,2021-11-03,Approve,43.72720558038907,,
Kamala Harris,2021-11-03,Disapprove,51.77008854119322,,
Kamala Harris,2021-11-02,Approve,42.67894271669112,,
