person_id,candidate_id,race_id,Ballotpedia url,Candidate,incumbent,State,District,Office Type,Race Type,Race Primary Election Date,Primary Results Votes,Primary Status,Primary Runoff Status,General Status,Gender,Date Born,Partisan Lean,Primary %,Race,Religion,Veteran?,LGBTQ?,Elected Official?,Self-Funder?,STEM?,Bush Alum?,Trump Alum?,Support Tariffs?,Support the Wall?,Party Support?,Trump Endorsed?,Bannon Endorsed?,Great America Endorsed?,NRA Endorsed?,Right to Life Endorsed?,Susan B. Anthony Endorsed?,ALIPAC Endorsed?,Club for Growth Endorsed?,Koch Support?,House Freedom Support?,Tea Party Endorsed?,Main Street Endorsed?,Chamber Endorsed?,No Labels Support?
7516,2549,9084,https://ballotpedia.org/Caryn_Tyson,Caryn Tyson,No,KS,U.S. House Kansas District 2,Representative,Regular,8/7/18,None,Lost,None,None,Female,,,23.2,,,,,,No,,,,,,Yes,N/A,N/A,N/A,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32509,10764,9084,https://ballotpedia.org/Kevin_Jones,Kevin Jones,No,KS,U.S. House Kansas District 2,Representative,Regular,8/7/18,None,Lost,None,None,Male,12/19/74,,15.9,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52517,17419,9084,https://ballotpedia.org/Steve_Fitzgerald,Steve Fitzgerald,No,KS,U.S. House Kansas District 2,Representative,Regular,8/7/18,None,Lost,None,None,Male,,,12.1,,,,,,No,,,,,,Yes,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
288183,24921,9084,https://ballotpedia.org/Vernon_Fields,Vernon Fields,No,KS,U.S. House Kansas District 2,Representative,Regular,8/7/18,None,Lost,None,None,Male,,,2.6,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
292693,27601,9084,https://ballotpedia.org/Steve_Watkins,Steve Watkins,No,KS,U.S. House Kansas District 2,Representative,Regular,8/7/18,None,Advanced,None,On the Ballot,Male,,,26.2,,,,,,Yes,,,,,,Yes,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
299958,35760,9084,https://ballotpedia.org/Doug_Mays,Doug Mays,No,KS,U.S. House Kansas District 2,Representative,Regular,8/7/18,None,Lost,None,None,Male,None,,8.1,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14218,36248,9084,https://ballotpedia.org/Dennis_Pyle,Dennis Pyle,No,KS,U.S. House Kansas District 2,Representative,Regular,8/7/18,None,Lost,None,None,None,4/2/61,,11.9,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
293966,28845,2965,https://ballotpedia.org/Vickie_Yates_Glisson,Vickie Yates Glisson,No,KY,U.S. House Kentucky District 3,Representative,Regular,5/22/18,11239,Advanced,None,On the Ballot,Female,None,,49.06,,,,,,No,,,,,,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
293965,28844,2965,https://ballotpedia.org/Mike_Craven,Mike Craven,No,KY,U.S. House Kentucky District 3,Representative,Regular,5/22/18,6163,Lost,None,None,Male,None,,26.9,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
293967,28846,2965,https://ballotpedia.org/Rhonda_Palazzo,Rhonda Palazzo,No,KY,U.S. House Kentucky District 3,Representative,Regular,5/22/18,5511,Lost,None,None,Female,None,,24.05,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
295624,30199,5816,https://ballotpedia.org/Liz_Matory,Liz Matory,No,MD,U.S. House Maryland District 2,Representative,Regular,6/26/18,6920,Advanced,None,On the Ballot,Female,None,,42.01,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,Yes-Local,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37289,12415,5816,https://ballotpedia.org/Mark_Shell,Mark Shell,No,MD,U.S. House Maryland District 2,Representative,Regular,6/26/18,3918,Lost,None,None,Male,,,23.6,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
296531,31133,5816,https://ballotpedia.org/Hubert_Owens_Jr.,Hubert Owens Jr.,No,MD,U.S. House Maryland District 2,Representative,Regular,6/26/18,2812,Lost,None,None,Male,None,,17.07,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
296532,31134,5816,https://ballotpedia.org/Mitchell_Toland_Jr.,Mitchell Toland Jr.,No,MD,U.S. House Maryland District 2,Representative,Regular,6/26/18,2886,Lost,None,None,Male,None,,17.32,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
295625,30200,8861,https://ballotpedia.org/Charles_Anthony,Charles Anthony,No,MD,U.S. House Maryland District 3,Representative,Regular,6/26/18,6633,Advanced,None,On the Ballot,Male,None,,43.59,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54693,18189,8861,https://ballotpedia.org/Thomas_Harris_(Maryland),Thomas Harris,No,MD,U.S. House Maryland District 3,Representative,Regular,6/26/18,5505,Lost,None,None,Male,,,35.96,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
296533,31135,8861,https://ballotpedia.org/Rob_Seyfferth,Rob Seyfferth,No,MD,U.S. House Maryland District 3,Representative,Regular,6/26/18,3105,Lost,None,None,Male,None,,20.45,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19511,6436,6950,https://ballotpedia.org/George_McDermott,George McDermott,No,MD,U.S. House Maryland District 4,Representative,Regular,6/26/18,11989,Advanced,None,On the Ballot,Male,,,100,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
296534,31136,10733,https://ballotpedia.org/William_Devine_III,William Devine III,No,MD,U.S. House Maryland District 5,Representative,Regular,6/26/18,10958,Advanced,None,On the Ballot,Male,None,,57.56,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
290753,26071,10733,https://ballotpedia.org/Johnny_Rice,Johnny Rice,No,MD,U.S. House Maryland District 5,Representative,Regular,6/26/18,8092,Lost,None,None,Male,,,42.44,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1334,407,3260,https://ballotpedia.org/Amie_Hoeber,Amie Hoeber,No,MD,U.S. House Maryland District 6,Representative,Regular,6/26/18,14680,Advanced,None,On the Ballot,Female,,,67.76,,,,,,No,,,,,,Yes,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
290755,26073,3260,https://ballotpedia.org/Lisa_Lloyd,Lisa Lloyd,No,MD,U.S. House Maryland District 6,Representative,Regular,6/26/18,3598,Lost,None,None,Female,,,17.81,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
291732,26877,3260,https://ballotpedia.org/Brad_Rohrs,Brad Rohrs,No,MD,U.S. House Maryland District 6,Representative,Regular,6/26/18,1099,Lost,None,None,Male,,,5.68,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,Yes-Local,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
296535,31137,3260,https://ballotpedia.org/Kurt_Elsasser,Kurt Elsasser,No,MD,U.S. House Maryland District 6,Representative,Regular,6/26/18,1724,Lost,None,None,Male,None,,8.75,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45459,15174,9696,https://ballotpedia.org/Ray_Bly,Ray Bly,No,MD,U.S. House Maryland District 7,Representative,Regular,6/26/18,1821,Lost,None,None,Male,,,16.52,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58460,19408,9696,https://ballotpedia.org/William_Newton,William Newton,No,MD,U.S. House Maryland District 7,Representative,Regular,6/26/18,2451,Lost,None,None,Male,,,22.33,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,Yes-Local,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
290756,26074,9696,https://ballotpedia.org/Richmond_Davis,Richmond Davis,No,MD,U.S. House Maryland District 7,Representative,Regular,6/26/18,3421,On the Ballot,None,None,Male,,,31.29,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
296875,31462,9696,https://ballotpedia.org/Michael_Pearson_(U.S._House_candidate),Michael Pearson,No,MD,U.S. House Maryland District 7,Representative,Regular,6/26/18,3283,On the Ballot,None,None,Male,None,,29.86,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
296537,31139,4615,https://ballotpedia.org/John_Walsh_(Maryland),John Walsh,No,MD,U.S. House Maryland District 8,Representative,Regular,6/26/18,8644,Advanced,None,On the Ballot,Male,None,,44.87,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
296536,31138,4615,https://ballotpedia.org/Bridgette_Cooper,Bridgette Cooper,No,MD,U.S. House Maryland District 8,Representative,Regular,6/26/18,5938,Lost,None,None,Female,None,,31.28,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
296538,31140,4615,https://ballotpedia.org/Victor_Williams,Victor Williams,No,MD,U.S. House Maryland District 8,Representative,Regular,6/26/18,4534,Lost,None,None,Male,None,,23.85,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
296526,31128,104,https://ballotpedia.org/Tony_Campbell,Tony Campbell,No,MD,U.S. Senate Maryland,Senator,Regular,6/26/18,49298,Advanced,None,On the Ballot,Male,None,,29.22,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,Yes-Local,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4720,1572,104,https://ballotpedia.org/Blaine_Taylor,Blaine Taylor,No,MD,U.S. Senate Maryland,Senator,Regular,6/26/18,8471,Lost,None,None,Male,,,5.03,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6214,2070,104,https://ballotpedia.org/Brian_Vaeth,Brian Vaeth,No,MD,U.S. Senate Maryland,Senator,Regular,6/26/18,5182,Lost,None,None,Male,,,3.07,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8683,2942,104,https://ballotpedia.org/Chris_Chaffee,Chris Chaffee,No,MD,U.S. Senate Maryland,Senator,Regular,6/26/18,40784,Lost,None,None,Male,,,24.05,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27814,9161,104,https://ballotpedia.org/John_Graziani_(Maryland),John Graziani,No,MD,U.S. Senate Maryland,Senator,Regular,6/26/18,14813,Lost,None,None,Male,,,8.77,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42275,14094,104,https://ballotpedia.org/Nnabu_Eze,Nnabu Eze,No,MD,U.S. Senate Maryland,Senator,Regular,6/26/18,3249,Lost,None,None,Male,,,1.96,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
296527,31129,104,https://ballotpedia.org/Evan_Cronhardt,Evan Cronhardt,No,MD,U.S. Senate Maryland,Senator,Regular,6/26/18,4198,Lost,None,None,Male,None,,2.53,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
296528,31130,104,https://ballotpedia.org/Christina_Grigorian,Christina Grigorian,No,MD,U.S. Senate Maryland,Senator,Regular,6/26/18,29463,Lost,None,None,Female,None,,17.48,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
296529,31131,104,https://ballotpedia.org/Bill_Krehnbrink,Bill Krehnbrink,No,MD,U.S. Senate Maryland,Senator,Regular,6/26/18,3424,Lost,None,None,Male,None,,2.05,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
296530,31132,104,https://ballotpedia.org/Gerald_Smith,Gerald Smith,No,MD,U.S. Senate Maryland,Senator,Regular,6/26/18,7183,Lost,None,None,Male,None,,4.3,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
296539,31141,104,https://ballotpedia.org/Albert_Howard,Albert Howard,No,MD,U.S. Senate Maryland,Senator,Regular,6/26/18,2589,Lost,None,None,Male,None,,1.55,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
294138,37033,23611,https://ballotpedia.org/Shawn_Moody,Shawn Moody,No,ME,Governor of Maine,Governor,Regular,6/12/18,47715,Advanced,None,On the Ballot,None,None,,52.6,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18841,37031,23611,https://ballotpedia.org/Garrett_Mason,Garrett Mason,No,ME,Governor of Maine,Governor,Regular,6/12/18,19223,Lost,None,None,None,6/19/85,,21.23,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
291555,37032,23611,https://ballotpedia.org/Mary_Mayhew,Mary Mayhew,No,ME,Governor of Maine,Governor,Regular,6/12/18,12728,Lost,None,None,Female,,,13.82,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32080,37438,5796,https://ballotpedia.org/Kenneth_Fredette,Kenneth Fredette,No,ME,Governor of Maine,Governor,Regular,6/12/18,4943,Lost,None,None,None,,,5.26,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17189,34032,21319,https://ballotpedia.org/Eric_Brakey,Eric Brakey,No,ME,U.S. Senate Maine,Senator,Regular,6/12/18,None,Advanced,None,On the Ballot,Male,,,100,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289697,25408,10097,https://ballotpedia.org/Kevin_Powers,Kevin Powers,No,MA,U.S. House Massachusetts District 2,Representative,Regular,9/4/18,None,Lost,None,None,Male,,,39.2,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
295602,30180,10097,https://ballotpedia.org/Tracy_Lovvorn,Tracy Lovvorn,No,MA,U.S. House Massachusetts District 2,Representative,Regular,9/4/18,None,Advanced,None,On the Ballot,Female,None,,60.8,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
291729,26874,7129,https://ballotpedia.org/Rick_Green_(Massachusetts),Rick Green,No,MA,U.S. House Massachusetts District 3,Representative,Regular,9/4/18,None,Advanced,None,On the Ballot,Male,,,100,,,,,,,,,,,,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A
291971,27052,2112,https://ballotpedia.org/John_Hugo,John Hugo,No,MA,U.S. House Massachusetts District 5,Representative,Regular,9/4/18,None,Advanced,None,On the Ballot,Male,,,63.7,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,Yes - Local,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
301083,38800,2112,https://ballotpedia.org/Louis_Kuchnir,Louis Kuchnir,No,MA,U.S. House Massachusetts District 5,Representative,Regular,9/4/18,None,Lost,None,None,Male,None,,36.3,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
301326,39560,7688,https://ballotpedia.org/Joseph_Schneider,Joseph Schneider,No,MA,U.S. House Massachusetts District 6,Representative,Regular,9/4/18,None,Advanced,None,On the Ballot,Male,None,,100,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
291730,26875,3614,https://ballotpedia.org/Peter_Tedeschi,Peter Tedeschi,No,MA,U.S. House Massachusetts District 9,Representative,Regular,9/4/18,None,Advanced,None,On the Ballot,Male,,,100,,,,,,,,,,,,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19317,6387,1633,https://ballotpedia.org/Geoff_Diehl,Geoff Diehl,No,MA,U.S. Senate Massachusetts,Senator,Regular,9/4/18,None,Advanced,None,On the Ballot,Male,,,55.3,,,,,,,,,,,,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289733,25430,1633,https://ballotpedia.org/John_Kingston,John Kingston,No,MA,U.S. Senate Massachusetts,Senator,Regular,9/4/18,None,Lost,None,None,Male,,,26.7,,,,,,,,,,,,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289734,25431,1633,https://ballotpedia.org/Beth_Lindstrom,Beth Lindstrom,No,MA,U.S. Senate Massachusetts,Senator,Regular,9/4/18,None,Lost,None,None,Female,,,17.9,,,,,,,,,,,,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
291649,26816,3528,https://ballotpedia.org/Jim_Hines,Jim Hines,No,MI,Governor of Michigan,Governor,Regular,8/7/18,None,Lost,None,None,Male,,,11,,,,,,Fill in on 7/27,,,,,,N/A,No,N/A,N/A,N/A,Yes-Local,No,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
5883,34783,3528,https://ballotpedia.org/Brian_Calley,Brian Calley,No,MI,Governor of Michigan,Governor,Regular,8/7/18,None,Lost,None,None,Male,3/25/77,,25.2,,,,,,Fill in on 7/27,,,,,,N/A,No,N/A,N/A,N/A,Yes-Local,No,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
43146,34784,3528,https://ballotpedia.org/Patrick_Colbeck,Patrick Colbeck,No,MI,Governor of Michigan,Governor,Regular,8/7/18,None,Lost,None,None,None,,,13.1,,,,,,Fill in on 7/27,,,,,,N/A,No,N/A,N/A,N/A,Yes-Local,No,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
4550,34786,3528,https://ballotpedia.org/Bill_Schuette,"William Duncan ""Bill"" Schuette",No,MI,Governor of Michigan,Governor,Regular,8/7/18,None,Advanced,None,On the Ballot,Male,10/13/53,,50.7,,,,,,Fill in on 7/27,,,,,,N/A,Yes,N/A,N/A,N/A,Yes-Local,No,N/A,N/A,N/A,N/A,N/A,N/A,Yes-Local,N/A
32317,10688,4497,https://ballotpedia.org/Kerry_Bentivolio,Kerry Bentivolio,No,MI,U.S. House Michigan District 11,Representative,Regular,8/7/18,None,Lost,None,None,Male,10/6/51,,11.3,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,Yes-Local,No,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
33001,10951,4497,https://ballotpedia.org/Klint_Kesto,Klint Kesto,No,MI,U.S. House Michigan District 11,Representative,Regular,8/7/18,None,Lost,None,None,Male,,,14,,,,,,No,,,,,,Yes,N/A,N/A,N/A,N/A,Yes-Local,No,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
40729,13575,4497,https://ballotpedia.org/Mike_Kowall,Mike Kowall,No,MI,U.S. House Michigan District 11,Representative,Regular,8/7/18,None,Lost,None,None,Male,,,18.6,,,,,,No,,,,,,Yes,N/A,N/A,N/A,N/A,Yes-Local,No,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
48160,15993,4497,https://ballotpedia.org/Rocky_Raczkowski,Rocky Raczkowski,No,MI,U.S. House Michigan District 11,Representative,Regular,8/7/18,None,Lost,None,None,Male,,,25.4,,,,,,No,,,,,,Yes,N/A,N/A,N/A,N/A,Yes-Local,No,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
288040,24833,4497,https://ballotpedia.org/Lena_Epstein,Lena Epstein,No,MI,U.S. House Michigan District 11,Representative,Regular,8/7/18,None,Advanced,None,On the Ballot,Female,,,30.7,,,,,,Yes,,,,,,Yes,N/A,N/A,N/A,N/A,Yes-Local,Yes,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A
24559,8065,7758,https://ballotpedia.org/Jeff_Jones_(Michigan),Jeff Jones,No,MI,U.S. House Michigan District 12,Representative,Regular,8/7/18,None,Advanced,None,On the Ballot,Male,,,100,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
80302,34773,6240,https://ballotpedia.org/Marc_Herschfus,Marc Herschfus,No,MI,U.S. House Michigan District 14,Representative,Regular,8/7/18,None,Advanced,None,On the Ballot,Male,,,100,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
299231,34767,3315,https://ballotpedia.org/Travis_Wines,Travis Wines,No,MI,U.S. House Michigan District 5,Representative,Regular,8/7/18,None,Advanced,None,On the Ballot,Male,None,,100,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
291736,26881,8969,https://ballotpedia.org/Candius_Stearns,Candius Stearns,No,MI,U.S. House Michigan District 9,Representative,Regular,8/7/18,None,Advanced,None,On the Ballot,Female,,,100,,,,,,No,,,,,,Yes,N/A,N/A,N/A,N/A,Yes-Local,Yes,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
289738,25435,6739,https://ballotpedia.org/John_James_(Michigan),John James,No,MI,U.S. Senate Michigan,Senator,Regular,8/7/18,None,Advanced,None,On the Ballot,Male,,,54.7,,,,,,No,,,,,,N/A,Yes,N/A,N/A,N/A,Yes-Local,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes-Local,N/A
292119,27099,6739,https://ballotpedia.org/Sandy_Pensler,Sandy Pensler,No,MI,U.S. Senate Michigan,Senator,Regular,8/7/18,None,Lost,None,None,Male,,,45.3,,,,,,Yes,,,,,,N/A,No,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
24555,41976,7557,https://ballotpedia.org/Jeff_Johnson_(Minnesota),Jeff Johnson,No,MN,Governor of Minnesota,Governor,Regular,8/14/18,166309,Advanced,None,On the Ballot,None,,,52.6,,,,,,,,,,No,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
55172,18333,7557,https://ballotpedia.org/Tim_Pawlenty,Tim Pawlenty,No,MN,Governor of Minnesota,Governor,Regular,8/14/18,138782,Lost,None,None,Male,11/27/60,,43.9,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes-Local,N/A
302524,41977,7557,https://ballotpedia.org/Matt_Kruse,Matt Kruse,No,MN,Governor of Minnesota,Governor,Regular,8/14/18,11111,Lost,None,None,Male,None,,3.5,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
25990,8563,9180,https://ballotpedia.org/Jim_Hagedorn,Jim Hagedorn,No,MN,U.S. House Minnesota District 1,Representative,Regular,8/14/18,25367,Advanced,None,On the Ballot,Male,,,60.2,,,,,,,,,,,,Yes,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7059,2381,9180,https://ballotpedia.org/Carla_Nelson,Carla Nelson,No,MN,U.S. House Minnesota District 1,Representative,Regular,8/14/18,13544,Lost,None,None,Female,5/22/57,,32.1,,,,,,,,,,,,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
301138,39017,9180,https://ballotpedia.org/Andrew_Candler,Andrew Candler,No,MN,U.S. House Minnesota District 1,Representative,Regular,8/14/18,1100,Lost,None,None,Male,None,,2.6,,,,,,,,,,,,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52852,41738,9180,https://ballotpedia.org/Steve_Williams_(Minnesota),Steve Williams,No,MN,U.S. House Minnesota District 1,Representative,Regular,8/14/18,2139,Lost,None,None,None,,,5.1,,,,,,,,,,,,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20420,6719,15052,https://ballotpedia.org/Greg_Ryan_(Minnesota),Greg Ryan,No,MN,U.S. House Minnesota District 4,Representative,Regular,8/14/18,23014,Advanced,None,On the Ballot,Male,1960,,100,White,N/A,No,No,No,,No,No,No,Not on website,Not on website,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289531,41023,371,https://ballotpedia.org/Jennifer_Zielinski,Jennifer Zielinski,No,MN,U.S. House Minnesota District 5,Representative,Regular,8/14/18,8680,Advanced,None,On the Ballot,Female,,,56.5,White,N/A,No,No,No,,No,No,No,Not on website,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
293395,28301,371,https://ballotpedia.org/Christopher_Chamberlin,Christopher Chamberlin,No,MN,U.S. House Minnesota District 5,Representative,Regular,8/14/18,4999,Lost,None,None,Male,,,32.5,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
302344,41723,371,https://ballotpedia.org/Bob_Carney_Jr.,Bob Carney Jr.,No,MN,U.S. House Minnesota District 5,Representative,Regular,8/14/18,1688,Lost,None,None,Male,None,,11,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
