year,state,chamber,district,metric,value,pct
2022,AZ,,26,native_vap,3767,2.23
2022,AZ,,26,other_vap,918,0.54
2022,AZ,,26,pacisl_vap,239,0.14
2022,AZ,,26,pvi,D+31.0,
2022,AZ,,26,total_pop,237193,
2022,AZ,,26,total_vap,169212,100
2022,AZ,,26,trump_2020,,29.71
2022,AZ,,26,two_plus_vap,3926,2.32
2022,AZ,,26,white_vap,43737,25.85
2022,AZ,,27,asian_vap,8122,4.34
2022,AZ,,27,biden_2020,,45.32
2022,AZ,,27,black_vap,8662,4.63
2022,AZ,,27,hispanic_vap,41625,22.23
2022,AZ,,27,native_vap,1949,1.04
2022,AZ,,27,other_vap,887,0.47
2022,AZ,,27,pacisl_vap,303,0.16
2022,AZ,,27,pvi,R+16.4,
2022,AZ,,27,total_pop,240634,
2022,AZ,,27,total_vap,187248,100
2022,AZ,,27,trump_2020,,53.02
2022,AZ,,27,two_plus_vap,6764,3.61
2022,AZ,,27,white_vap,118936,63.52
2022,AZ,,28,asian_vap,7044,3.71
2022,AZ,,28,biden_2020,,37.83
2022,AZ,,28,black_vap,4037,2.13
2022,AZ,,28,hispanic_vap,14854,7.82
2022,AZ,,28,native_vap,810,0.43
2022,AZ,,28,other_vap,580,0.31
2022,AZ,,28,pacisl_vap,134,0.07
2022,AZ,,28,pvi,R+31.4,
2022,AZ,,28,total_pop,228803,
2022,AZ,,28,total_vap,189892,100
2022,AZ,,28,trump_2020,,61.21
2022,AZ,,28,two_plus_vap,5004,2.64
2022,AZ,,28,white_vap,157429,82.9
2022,AZ,,29,asian_vap,6152,3.37
2022,AZ,,29,biden_2020,,43.22
2022,AZ,,29,black_vap,9981,5.46
2022,AZ,,29,hispanic_vap,42223,23.11
2022,AZ,,29,native_vap,1201,0.66
2022,AZ,,29,other_vap,747,0.41
2022,AZ,,29,pacisl_vap,425,0.23
2022,AZ,,29,pvi,R+20.3,
2022,AZ,,29,total_pop,240102,
2022,AZ,,29,total_vap,182717,100
2022,AZ,,29,trump_2020,,55.45
2022,AZ,,29,two_plus_vap,6514,3.57
2022,AZ,,29,white_vap,115474,63.2
2022,AZ,,3,asian_vap,7490,3.83
2022,AZ,,3,biden_2020,,38.83
2022,AZ,,3,black_vap,2688,1.38
2022,AZ,,3,hispanic_vap,11481,5.88
2022,AZ,,3,native_vap,1199,0.61
2022,AZ,,3,other_vap,690,0.35
2022,AZ,,3,pacisl_vap,155,0.08
2022,AZ,,3,pvi,R+29.4,
2022,AZ,,3,total_pop,236955,
2022,AZ,,3,total_vap,195367,100
2022,AZ,,3,trump_2020,,60.26
2022,AZ,,3,two_plus_vap,5313,2.72
2022,AZ,,3,white_vap,166351,85.15
2022,AZ,,30,asian_vap,2395,1.21
2022,AZ,,30,biden_2020,,24.09
2022,AZ,,30,black_vap,1826,0.92
2022,AZ,,30,hispanic_vap,28245,14.25
2022,AZ,,30,native_vap,3735,1.88
2022,AZ,,30,other_vap,600,0.3
2022,AZ,,30,pacisl_vap,323,0.16
2022,AZ,,30,pvi,R+57.2,
2022,AZ,,30,total_pop,237999,
2022,AZ,,30,total_vap,198256,100
2022,AZ,,30,trump_2020,,74.67
2022,AZ,,30,two_plus_vap,7606,3.84
2022,AZ,,30,white_vap,153526,77.44
2022,AZ,,4,asian_vap,11976,5.96
2022,AZ,,4,biden_2020,,49.89
2022,AZ,,4,black_vap,3550,1.77
2022,AZ,,4,hispanic_vap,17646,8.79
2022,AZ,,4,native_vap,933,0.46
2022,AZ,,4,other_vap,970,0.48
2022,AZ,,4,pacisl_vap,186,0.09
2022,AZ,,4,pvi,R+7.3,
2022,AZ,,4,total_pop,244298,
2022,AZ,,4,total_vap,200823,100
2022,AZ,,4,trump_2020,,48.93
2022,AZ,,4,two_plus_vap,6348,3.16
2022,AZ,,4,white_vap,159214,79.28
2022,AZ,,5,asian_vap,5662,2.95
2022,AZ,,5,biden_2020,,69.15
2022,AZ,,5,black_vap,12106,6.31
2022,AZ,,5,hispanic_vap,59869,31.18
2022,AZ,,5,native_vap,4313,2.25
2022,AZ,,5,other_vap,1005,0.52
2022,AZ,,5,pacisl_vap,212,0.11
2022,AZ,,5,pvi,D+31.1,
2022,AZ,,5,total_pop,239088,
2022,AZ,,5,total_vap,192005,100
2022,AZ,,5,trump_2020,,29.3
2022,AZ,,5,two_plus_vap,6715,3.5
2022,AZ,,5,white_vap,102123,53.19
2022,AZ,,6,asian_vap,1341,0.8
2022,AZ,,6,biden_2020,,65.48
2022,AZ,,6,black_vap,1252,0.75
2022,AZ,,6,hispanic_vap,14598,8.76
2022,AZ,,6,native_vap,96186,57.73
2022,AZ,,6,other_vap,413,0.25
2022,AZ,,6,pacisl_vap,127,0.08
2022,AZ,,6,pvi,D+25.3,
2022,AZ,,6,total_pop,225474,
2022,AZ,,6,total_vap,166613,100
2022,AZ,,6,trump_2020,,32.88
2022,AZ,,6,two_plus_vap,3808,2.29
2022,AZ,,6,white_vap,48888,29.34
2022,AZ,,7,asian_vap,2641,1.32
2022,AZ,,7,biden_2020,,36.97
2022,AZ,,7,black_vap,3317,1.66
2022,AZ,,7,hispanic_vap,32651,16.38
2022,AZ,,7,native_vap,6354,3.19
2022,AZ,,7,other_vap,764,0.38
2022,AZ,,7,pacisl_vap,244,0.12
2022,AZ,,7,pvi,R+31.4,
2022,AZ,,7,total_pop,240214,
2022,AZ,,7,total_vap,199383,100
2022,AZ,,7,trump_2020,,61.5
2022,AZ,,7,two_plus_vap,6354,3.19
2022,AZ,,7,white_vap,147058,73.76
2022,AZ,,8,asian_vap,14206,6.94
2022,AZ,,8,biden_2020,,63.45
2022,AZ,,8,black_vap,11956,5.84
2022,AZ,,8,hispanic_vap,44971,21.98
2022,AZ,,8,native_vap,7262,3.55
2022,AZ,,8,other_vap,999,0.49
2022,AZ,,8,pacisl_vap,576,0.28
2022,AZ,,8,pvi,D+19.9,
2022,AZ,,8,total_pop,244166,
2022,AZ,,8,total_vap,204640,100
2022,AZ,,8,trump_2020,,34.51
2022,AZ,,8,two_plus_vap,8178,4
2022,AZ,,8,white_vap,116492,56.93
2022,AZ,,9,asian_vap,4904,2.73
2022,AZ,,9,biden_2020,,51.76
2022,AZ,,9,black_vap,8887,4.95
2022,AZ,,9,hispanic_vap,59063,32.92
2022,AZ,,9,native_vap,4951,2.76
2022,AZ,,9,other_vap,863,0.48
2022,AZ,,9,pacisl_vap,832,0.46
2022,AZ,,9,pvi,R+3.5,
2022,AZ,,9,total_pop,238117,
2022,AZ,,9,total_vap,179431,100
2022,AZ,,9,trump_2020,,45.89
2022,AZ,,9,two_plus_vap,5830,3.25
2022,AZ,,9,white_vap,94101,52.44
2022,AZ,,statewide,efficiency_gap,R+5.8,
2022,AZ,,statewide,median,R+1.6,
2020,CO,lower,1,asian_vap,3190,5.33
2020,CO,lower,1,biden_2020,,66.36
2020,CO,lower,1,black_vap,1268,2.12
2020,CO,lower,1,hispanic_vap,26356,44.02
2020,CO,lower,1,native_vap,435,0.73
2020,CO,lower,1,other_vap,242,0.4
2020,CO,lower,1,pacisl_vap,57,0.1
2020,CO,lower,1,pvi,D+28.3,
2020,CO,lower,1,total_pop,77687,
2020,CO,lower,1,total_vap,59867,100
2020,CO,lower,1,trump_2020,,30.98
2020,CO,lower,1,two_plus_vap,1546,2.58
2020,CO,lower,1,white_vap,26773,44.72
2020,CO,lower,2,asian_vap,2799,3.45
2020,CO,lower,2,biden_2020,,82.63
2020,CO,lower,2,black_vap,2125,2.62
2020,CO,lower,2,hispanic_vap,8061,9.93
2020,CO,lower,2,native_vap,326,0.4
2020,CO,lower,2,other_vap,383,0.47
2020,CO,lower,2,pacisl_vap,52,0.06
2020,CO,lower,2,pvi,D+60.2,
2020,CO,lower,2,total_pop,90842,
2020,CO,lower,2,total_vap,81158,100
2020,CO,lower,2,trump_2020,,14.96
2020,CO,lower,2,two_plus_vap,3318,4.09
2020,CO,lower,2,white_vap,64094,78.97
2020,CO,lower,3,asian_vap,3519,5.28
2020,CO,lower,3,biden_2020,,62.99
2020,CO,lower,3,black_vap,1567,2.35
2020,CO,lower,3,hispanic_vap,9805,14.71
2020,CO,lower,3,native_vap,403,0.6
2020,CO,lower,3,other_vap,335,0.5
2020,CO,lower,3,pacisl_vap,57,0.09
2020,CO,lower,3,pvi,D+20.2,
2020,CO,lower,3,total_pop,83583,
2020,CO,lower,3,total_vap,66638,100
2020,CO,lower,3,trump_2020,,34.33
2020,CO,lower,3,two_plus_vap,2581,3.87
2020,CO,lower,3,white_vap,48371,72.59
2020,CO,lower,4,asian_vap,1442,2.23
2020,CO,lower,4,biden_2020,,81.79
2020,CO,lower,4,black_vap,1552,2.4
2020,CO,lower,4,hispanic_vap,22833,35.33
2020,CO,lower,4,native_vap,466,0.72
2020,CO,lower,4,other_vap,324,0.5
2020,CO,lower,4,pacisl_vap,42,0.06
2020,CO,lower,4,pvi,D+59.7,
2020,CO,lower,4,total_pop,80638,
2020,CO,lower,4,total_vap,64622,100
2020,CO,lower,4,trump_2020,,16.06
2020,CO,lower,4,two_plus_vap,1982,3.07
2020,CO,lower,4,white_vap,35981,55.68
2020,CO,lower,5,asian_vap,3068,3.6
2020,CO,lower,5,biden_2020,,80.44
2020,CO,lower,5,black_vap,3888,4.56
2020,CO,lower,5,hispanic_vap,26037,30.53
2020,CO,lower,5,native_vap,640,0.75
2020,CO,lower,5,other_vap,485,0.57
2020,CO,lower,5,pacisl_vap,63,0.07
2020,CO,lower,5,pvi,D+57.1,
2020,CO,lower,5,total_pop,98986,
2020,CO,lower,5,total_vap,85279,100
2020,CO,lower,5,trump_2020,,16.99
2020,CO,lower,5,two_plus_vap,2973,3.49
2020,CO,lower,5,white_vap,48125,56.43
2020,CO,lower,6,asian_vap,2593,3.69
2020,CO,lower,6,biden_2020,,76.55
2020,CO,lower,6,black_vap,6383,9.09
2020,CO,lower,6,hispanic_vap,7965,11.35
2020,CO,lower,6,native_vap,206,0.29
2020,CO,lower,6,other_vap,348,0.5
2020,CO,lower,6,pacisl_vap,47,0.07
2020,CO,lower,6,pvi,D+47.8,
2020,CO,lower,6,total_pop,86295,
2020,CO,lower,6,total_vap,70198,100
2020,CO,lower,6,trump_2020,,21.58
2020,CO,lower,6,two_plus_vap,2606,3.71
2020,CO,lower,6,white_vap,50050,71.3
2020,CO,lower,7,asian_vap,4837,5.95
2020,CO,lower,7,biden_2020,,81.97
2020,CO,lower,7,black_vap,16297,20.06
2020,CO,lower,7,hispanic_vap,30398,37.41
2020,CO,lower,7,native_vap,368,0.45
2020,CO,lower,7,other_vap,356,0.44
2020,CO,lower,7,pacisl_vap,558,0.69
2020,CO,lower,7,pvi,D+61.0,
2020,CO,lower,7,total_pop,115291,
2020,CO,lower,7,total_vap,81246,100
2020,CO,lower,7,trump_2020,,16.2
2020,CO,lower,7,two_plus_vap,2874,3.54
2020,CO,lower,7,white_vap,25558,31.46
2020,CO,lower,8,asian_vap,1754,2.44
2020,CO,lower,8,biden_2020,,88.27
2020,CO,lower,8,black_vap,9255,12.86
2020,CO,lower,8,hispanic_vap,10730,14.91
2020,CO,lower,8,native_vap,338,0.47
2020,CO,lower,8,other_vap,360,0.5
2020,CO,lower,8,pacisl_vap,51,0.07
2020,CO,lower,8,pvi,D+72.6,
2020,CO,lower,8,total_pop,86458,
2020,CO,lower,8,total_vap,71989,100
2020,CO,lower,8,trump_2020,,9.58
2020,CO,lower,8,two_plus_vap,3066,4.26
2020,CO,lower,8,white_vap,46435,64.5
2020,CO,lower,9,asian_vap,3400,4.66
2020,CO,lower,9,biden_2020,,73.12
2020,CO,lower,9,black_vap,6147,8.42
2020,CO,lower,9,hispanic_vap,10951,15
2020,CO,lower,9,native_vap,303,0.42
2020,CO,lower,9,other_vap,440,0.6
2020,CO,lower,9,pacisl_vap,97,0.13
2020,CO,lower,9,pvi,D+40.7,
2020,CO,lower,9,total_pop,86605,
2020,CO,lower,9,total_vap,72990,100
2020,CO,lower,9,trump_2020,,24.26
2020,CO,lower,9,two_plus_vap,3134,4.29
2020,CO,lower,9,white_vap,48518,66.47
2020,CO,lower,10,asian_vap,5374,7.24
2020,CO,lower,10,biden_2020,,85.93
2020,CO,lower,10,black_vap,1012,1.36
2020,CO,lower,10,hispanic_vap,7723,10.41
2020,CO,lower,10,native_vap,316,0.43
2020,CO,lower,10,other_vap,386,0.52
2020,CO,lower,10,pacisl_vap,103,0.14
2020,CO,lower,10,pvi,D+67.4,
2020,CO,lower,10,total_pop,85383,
2020,CO,lower,10,total_vap,74182,100
2020,CO,lower,10,trump_2020,,12.1
2020,CO,lower,10,two_plus_vap,2707,3.65
2020,CO,lower,10,white_vap,56561,76.25
2020,CO,lower,11,asian_vap,2139,3.22
2020,CO,lower,11,biden_2020,,68.04
2020,CO,lower,11,black_vap,558,0.84
2020,CO,lower,11,hispanic_vap,11054,16.65
2020,CO,lower,11,native_vap,290,0.44
2020,CO,lower,11,other_vap,391,0.59
2020,CO,lower,11,pacisl_vap,59,0.09
2020,CO,lower,11,pvi,D+29.7,
2020,CO,lower,11,total_pop,83453,
2020,CO,lower,11,total_vap,66395,100
2020,CO,lower,11,trump_2020,,29.34
2020,CO,lower,11,two_plus_vap,2386,3.59
2020,CO,lower,11,white_vap,49518,74.58
2020,CO,lower,12,asian_vap,2820,4.09
2020,CO,lower,12,biden_2020,,74.69
2020,CO,lower,12,black_vap,614,0.89
2020,CO,lower,12,hispanic_vap,11007,15.97
2020,CO,lower,12,native_vap,229,0.33
2020,CO,lower,12,other_vap,329,0.48
2020,CO,lower,12,pacisl_vap,29,0.04
2020,CO,lower,12,pvi,D+43.5,
2020,CO,lower,12,total_pop,88639,
2020,CO,lower,12,total_vap,68929,100
2020,CO,lower,12,trump_2020,,23.19
2020,CO,lower,12,two_plus_vap,2363,3.43
2020,CO,lower,12,white_vap,51538,74.77
2020,CO,lower,13,asian_vap,1556,2.33
2020,CO,lower,13,biden_2020,,71.72
2020,CO,lower,13,black_vap,374,0.56
2020,CO,lower,13,hispanic_vap,4073,6.11
2020,CO,lower,13,native_vap,196,0.29
2020,CO,lower,13,other_vap,371,0.56
2020,CO,lower,13,pacisl_vap,41,0.06
2020,CO,lower,13,pvi,D+39.5,
2020,CO,lower,13,total_pop,78755,
2020,CO,lower,13,total_vap,66672,100
2020,CO,lower,13,trump_2020,,26.05
2020,CO,lower,13,two_plus_vap,2477,3.72
2020,CO,lower,13,white_vap,57584,86.37
2020,CO,lower,14,asian_vap,3813,5.18
2020,CO,lower,14,biden_2020,,39.13
2020,CO,lower,14,black_vap,2606,3.54
2020,CO,lower,14,hispanic_vap,7795,10.59
2020,CO,lower,14,native_vap,316,0.43
2020,CO,lower,14,other_vap,379,0.52
2020,CO,lower,14,pacisl_vap,146,0.2
2020,CO,lower,14,pvi,R+27.5,
2020,CO,lower,14,total_pop,99362,
2020,CO,lower,14,total_vap,73576,100
2020,CO,lower,14,trump_2020,,57.36
2020,CO,lower,14,two_plus_vap,3570,4.85
2020,CO,lower,14,white_vap,54951,74.69
2020,CO,lower,15,asian_vap,3282,4.35
2020,CO,lower,15,biden_2020,,40.52
2020,CO,lower,15,black_vap,4730,6.28
2020,CO,lower,15,hispanic_vap,12273,16.28
2020,CO,lower,15,native_vap,371,0.49
2020,CO,lower,15,other_vap,467,0.62
2020,CO,lower,15,pacisl_vap,314,0.42
2020,CO,lower,15,pvi,R+24.2,
2020,CO,lower,15,total_pop,103223,
2020,CO,lower,15,total_vap,75364,100
2020,CO,lower,15,trump_2020,,55.49
2020,CO,lower,15,two_plus_vap,4307,5.71
2020,CO,lower,15,white_vap,49620,65.84
2020,CO,lower,16,asian_vap,1582,2.35
2020,CO,lower,16,biden_2020,,44.35
2020,CO,lower,16,black_vap,2888,4.3
2020,CO,lower,16,hispanic_vap,9656,14.37
2020,CO,lower,16,native_vap,391,0.58
2020,CO,lower,16,other_vap,332,0.49
2020,CO,lower,16,pacisl_vap,111,0.17
2020,CO,lower,16,pvi,R+16.7,
2020,CO,lower,16,total_pop,83070,
2020,CO,lower,16,total_vap,67198,100
2020,CO,lower,16,trump_2020,,51.8
2020,CO,lower,16,two_plus_vap,3476,5.17
2020,CO,lower,16,white_vap,48762,72.56
2020,CO,lower,17,asian_vap,2000,3.18
2020,CO,lower,17,biden_2020,,55
2020,CO,lower,17,black_vap,7581,12.05
2020,CO,lower,17,hispanic_vap,19726,31.36
2020,CO,lower,17,native_vap,486,0.77
2020,CO,lower,17,other_vap,367,0.58
2020,CO,lower,17,pacisl_vap,378,0.6
2020,CO,lower,17,pvi,D+6.3,
2020,CO,lower,17,total_pop,84713,
2020,CO,lower,17,total_vap,62904,100
2020,CO,lower,17,trump_2020,,40.02
2020,CO,lower,17,two_plus_vap,3134,4.98
2020,CO,lower,17,white_vap,29232,46.47
2020,CO,lower,18,asian_vap,1285,1.86
2020,CO,lower,18,biden_2020,,59.36
2020,CO,lower,18,black_vap,2827,4.09
2020,CO,lower,18,hispanic_vap,9114,13.18
2020,CO,lower,18,native_vap,408,0.59
2020,CO,lower,18,other_vap,383,0.55
2020,CO,lower,18,pacisl_vap,101,0.15
2020,CO,lower,18,pvi,D+14.3,
2020,CO,lower,18,total_pop,82059,
2020,CO,lower,18,total_vap,69173,100
2020,CO,lower,18,trump_2020,,37.03
2020,CO,lower,18,two_plus_vap,3430,4.96
2020,CO,lower,18,white_vap,51625,74.63
2020,CO,lower,19,asian_vap,1555,2
2020,CO,lower,19,biden_2020,,28.35
2020,CO,lower,19,black_vap,1848,2.38
2020,CO,lower,19,hispanic_vap,7073,9.12
2020,CO,lower,19,native_vap,359,0.46
2020,CO,lower,19,other_vap,489,0.63
2020,CO,lower,19,pacisl_vap,136,0.18
2020,CO,lower,19,pvi,R+47.9,
2020,CO,lower,19,total_pop,104904,
2020,CO,lower,19,total_vap,77582,100
2020,CO,lower,19,trump_2020,,68.62
2020,CO,lower,19,two_plus_vap,3707,4.78
2020,CO,lower,19,white_vap,62415,80.45
2020,CO,lower,20,asian_vap,2330,3.46
2020,CO,lower,20,biden_2020,,45.15
2020,CO,lower,20,black_vap,2407,3.58
2020,CO,lower,20,hispanic_vap,7365,10.95
2020,CO,lower,20,native_vap,300,0.45
2020,CO,lower,20,other_vap,364,0.54
2020,CO,lower,20,pacisl_vap,167,0.25
2020,CO,lower,20,pvi,R+15.1,
2020,CO,lower,20,total_pop,83046,
2020,CO,lower,20,total_vap,67274,100
2020,CO,lower,20,trump_2020,,51.79
2020,CO,lower,20,two_plus_vap,2869,4.26
2020,CO,lower,20,white_vap,51472,76.51
2020,CO,lower,21,asian_vap,1936,2.95
2020,CO,lower,21,biden_2020,,41.5
2020,CO,lower,21,black_vap,6467,9.85
2020,CO,lower,21,hispanic_vap,12853,19.58
2020,CO,lower,21,native_vap,387,0.59
2020,CO,lower,21,other_vap,439,0.67
2020,CO,lower,21,pacisl_vap,634,0.97
2020,CO,lower,21,pvi,R+20.4,
2020,CO,lower,21,total_pop,90018,
2020,CO,lower,21,total_vap,65640,100
2020,CO,lower,21,trump_2020,,53.68
2020,CO,lower,21,two_plus_vap,3957,6.03
2020,CO,lower,21,white_vap,38967,59.36
2020,CO,lower,22,asian_vap,1902,3.1
2020,CO,lower,22,biden_2020,,49.31
2020,CO,lower,22,black_vap,473,0.77
2020,CO,lower,22,hispanic_vap,6065,9.89
2020,CO,lower,22,native_vap,204,0.33
2020,CO,lower,22,other_vap,297,0.48
2020,CO,lower,22,pacisl_vap,39,0.06
2020,CO,lower,22,pvi,R+6.4,
2020,CO,lower,22,total_pop,78529,
2020,CO,lower,22,total_vap,61350,100
2020,CO,lower,22,trump_2020,,48.13
2020,CO,lower,22,two_plus_vap,2289,3.73
2020,CO,lower,22,white_vap,50081,81.63
2020,CO,lower,23,asian_vap,2137,3.06
2020,CO,lower,23,biden_2020,,62.6
2020,CO,lower,23,black_vap,1339,1.92
2020,CO,lower,23,hispanic_vap,12012,17.18
2020,CO,lower,23,native_vap,506,0.72
2020,CO,lower,23,other_vap,335,0.48
2020,CO,lower,23,pacisl_vap,128,0.18
2020,CO,lower,23,pvi,D+20.0,
2020,CO,lower,23,total_pop,84449,
2020,CO,lower,23,total_vap,69917,100
2020,CO,lower,23,trump_2020,,34.36
2020,CO,lower,23,two_plus_vap,2744,3.92
2020,CO,lower,23,white_vap,50716,72.54
2020,CO,lower,24,asian_vap,1849,2.75
2020,CO,lower,24,biden_2020,,64.67
2020,CO,lower,24,black_vap,816,1.21
2020,CO,lower,24,hispanic_vap,9716,14.46
2020,CO,lower,24,native_vap,352,0.52
2020,CO,lower,24,other_vap,344,0.51
2020,CO,lower,24,pacisl_vap,43,0.06
2020,CO,lower,24,pvi,D+22.9,
2020,CO,lower,24,total_pop,81141,
2020,CO,lower,24,total_vap,67206,100
2020,CO,lower,24,trump_2020,,32.61
2020,CO,lower,24,two_plus_vap,2412,3.59
2020,CO,lower,24,white_vap,51674,76.89
2020,CO,lower,25,asian_vap,1046,1.62
2020,CO,lower,25,biden_2020,,54.61
2020,CO,lower,25,black_vap,237,0.37
2020,CO,lower,25,hispanic_vap,3666,5.68
2020,CO,lower,25,native_vap,185,0.29
2020,CO,lower,25,other_vap,344,0.53
2020,CO,lower,25,pacisl_vap,26,0.04
2020,CO,lower,25,pvi,D+3.9,
2020,CO,lower,25,total_pop,81275,
2020,CO,lower,25,total_vap,64519,100
2020,CO,lower,25,trump_2020,,42.65
2020,CO,lower,25,two_plus_vap,2275,3.53
2020,CO,lower,25,white_vap,56740,87.94
2020,CO,lower,26,asian_vap,724,1.14
2020,CO,lower,26,biden_2020,,63.39
2020,CO,lower,26,black_vap,363,0.57
2020,CO,lower,26,hispanic_vap,13061,20.63
2020,CO,lower,26,native_vap,151,0.24
2020,CO,lower,26,other_vap,205,0.32
2020,CO,lower,26,pacisl_vap,62,0.1
2020,CO,lower,26,pvi,D+21.2,
2020,CO,lower,26,total_pop,80560,
2020,CO,lower,26,total_vap,63323,100
2020,CO,lower,26,trump_2020,,34.37
2020,CO,lower,26,two_plus_vap,1543,2.44
2020,CO,lower,26,white_vap,47214,74.56
2020,CO,lower,27,asian_vap,1783,2.43
2020,CO,lower,27,biden_2020,,55.29
2020,CO,lower,27,black_vap,538,0.73
2020,CO,lower,27,hispanic_vap,7733,10.53
2020,CO,lower,27,native_vap,263,0.36
2020,CO,lower,27,other_vap,274,0.37
2020,CO,lower,27,pacisl_vap,44,0.06
2020,CO,lower,27,pvi,D+4.4,
2020,CO,lower,27,total_pop,93185,
2020,CO,lower,27,total_vap,73448,100
2020,CO,lower,27,trump_2020,,41.95
2020,CO,lower,27,two_plus_vap,2593,3.53
2020,CO,lower,27,white_vap,60220,81.99
2020,CO,lower,28,asian_vap,3369,4.88
2020,CO,lower,28,biden_2020,,61.3
2020,CO,lower,28,black_vap,1057,1.53
2020,CO,lower,28,hispanic_vap,15174,21.97
2020,CO,lower,28,native_vap,520,0.75
2020,CO,lower,28,other_vap,305,0.44
2020,CO,lower,28,pacisl_vap,52,0.08
2020,CO,lower,28,pvi,D+17.6,
2020,CO,lower,28,total_pop,85028,
2020,CO,lower,28,total_vap,69077,100
2020,CO,lower,28,trump_2020,,35.94
2020,CO,lower,28,two_plus_vap,2196,3.18
2020,CO,lower,28,white_vap,46404,67.18
2020,CO,lower,29,asian_vap,2520,3.95
2020,CO,lower,29,biden_2020,,59.08
2020,CO,lower,29,black_vap,819,1.28
2020,CO,lower,29,hispanic_vap,10485,16.42
2020,CO,lower,29,native_vap,329,0.52
2020,CO,lower,29,other_vap,244,0.38
2020,CO,lower,29,pacisl_vap,34,0.05
2020,CO,lower,29,pvi,D+12.4,
2020,CO,lower,29,total_pop,79651,
2020,CO,lower,29,total_vap,63839,100
2020,CO,lower,29,trump_2020,,37.91
2020,CO,lower,29,two_plus_vap,2575,4.03
2020,CO,lower,29,white_vap,46833,73.36
2020,CO,lower,30,asian_vap,4317,5.86
2020,CO,lower,30,biden_2020,,58.19
2020,CO,lower,30,black_vap,6038,8.19
2020,CO,lower,30,hispanic_vap,28819,39.11
2020,CO,lower,30,native_vap,334,0.45
2020,CO,lower,30,other_vap,330,0.45
2020,CO,lower,30,pacisl_vap,229,0.31
2020,CO,lower,30,pvi,D+13.6,
2020,CO,lower,30,total_pop,102724,
2020,CO,lower,30,total_vap,73694,100
2020,CO,lower,30,trump_2020,,38.98
2020,CO,lower,30,two_plus_vap,2362,3.21
2020,CO,lower,30,white_vap,31265,42.43
2020,CO,lower,31,asian_vap,3168,4.98
2020,CO,lower,31,biden_2020,,56.59
2020,CO,lower,31,black_vap,1207,1.9
2020,CO,lower,31,hispanic_vap,22505,35.34
2020,CO,lower,31,native_vap,428,0.67
2020,CO,lower,31,other_vap,300,0.47
2020,CO,lower,31,pacisl_vap,59,0.09
2020,CO,lower,31,pvi,D+9.5,
2020,CO,lower,31,total_pop,85033,
2020,CO,lower,31,total_vap,63676,100
2020,CO,lower,31,trump_2020,,40.23
2020,CO,lower,31,two_plus_vap,2184,3.43
2020,CO,lower,31,white_vap,33825,53.12
2020,CO,lower,32,asian_vap,1624,2.53
2020,CO,lower,32,biden_2020,,65.56
2020,CO,lower,32,black_vap,1603,2.5
2020,CO,lower,32,hispanic_vap,34819,54.28
2020,CO,lower,32,native_vap,441,0.69
2020,CO,lower,32,other_vap,286,0.45
2020,CO,lower,32,pacisl_vap,74,0.12
2020,CO,lower,32,pvi,D+27.7,
2020,CO,lower,32,total_pop,87840,
2020,CO,lower,32,total_vap,64145,100
2020,CO,lower,32,trump_2020,,31.73
2020,CO,lower,32,two_plus_vap,1613,2.51
2020,CO,lower,32,white_vap,23685,36.92
2020,CO,lower,33,asian_vap,5972,7.7
2020,CO,lower,33,biden_2020,,64.61
2020,CO,lower,33,black_vap,921,1.19
2020,CO,lower,33,hispanic_vap,8345,10.76
2020,CO,lower,33,native_vap,189,0.24
2020,CO,lower,33,other_vap,364,0.47
2020,CO,lower,33,pacisl_vap,70,0.09
2020,CO,lower,33,pvi,D+23.0,
2020,CO,lower,33,total_pop,100967,
2020,CO,lower,33,total_vap,77553,100
2020,CO,lower,33,trump_2020,,32.74
2020,CO,lower,33,two_plus_vap,3057,3.94
2020,CO,lower,33,white_vap,58635,75.61
2020,CO,lower,34,asian_vap,2934,4.49
2020,CO,lower,34,biden_2020,,57.57
2020,CO,lower,34,black_vap,1155,1.77
2020,CO,lower,34,hispanic_vap,24498,37.51
2020,CO,lower,34,native_vap,449,0.69
2020,CO,lower,34,other_vap,264,0.4
2020,CO,lower,34,pacisl_vap,79,0.12
2020,CO,lower,34,pvi,D+11.1,
2020,CO,lower,34,total_pop,87497,
2020,CO,lower,34,total_vap,65304,100
2020,CO,lower,34,trump_2020,,39.21
2020,CO,lower,34,two_plus_vap,2142,3.28
2020,CO,lower,34,white_vap,33783,51.73
2020,CO,lower,35,asian_vap,3871,5.66
2020,CO,lower,35,biden_2020,,61.16
2020,CO,lower,35,black_vap,1124,1.64
2020,CO,lower,35,hispanic_vap,19761,28.89
2020,CO,lower,35,native_vap,384,0.56
2020,CO,lower,35,other_vap,279,0.41
2020,CO,lower,35,pacisl_vap,63,0.09
2020,CO,lower,35,pvi,D+17.5,
2020,CO,lower,35,total_pop,87507,
2020,CO,lower,35,total_vap,68405,100
2020,CO,lower,35,trump_2020,,36.06
2020,CO,lower,35,two_plus_vap,2299,3.36
2020,CO,lower,35,white_vap,40624,59.39
2020,CO,lower,36,asian_vap,5749,8.15
2020,CO,lower,36,biden_2020,,61.19
2020,CO,lower,36,black_vap,10919,15.48
2020,CO,lower,36,hispanic_vap,16758,23.76
2020,CO,lower,36,native_vap,303,0.43
2020,CO,lower,36,other_vap,346,0.49
2020,CO,lower,36,pacisl_vap,292,0.41
